'y-axis saved as y
'x,ear_i_0fillin_inbi_032821.xy,Bkg,Ycalc,Diff,Structure
10.11,195,221.648975,221.648975,-26.648975,0
10.125,186,221.512122,221.512122,-35.5121217,0
10.14,202,221.37529,221.37529,-19.3752897,0
10.155,200,221.238479,221.238479,-21.2384793,0
10.17,202,221.10169,221.10169,-19.1016904,0
10.185,210,220.964923,220.964923,-10.9649231,0
10.2,205,220.828178,220.828178,-15.8281775,0
10.215,197,220.691454,220.691454,-23.6914537,0
10.23,202,220.554752,220.554752,-18.5547518,0
10.245,210,220.418072,220.418072,-10.4180718,0
10.26,205,220.281414,220.281414,-15.2814138,0
10.275,187,220.144778,220.144778,-33.1447779,0
10.29,197,220.008164,220.008164,-23.0081641,0
10.305,179,219.871573,219.871573,-40.8715726,0
10.32,200,219.735003,219.735003,-19.7350035,0
10.335,201,219.598457,219.598457,-18.5984567,0
10.35,187,219.461932,219.461932,-32.4619324,0
10.365,187,219.325431,219.325431,-32.3254307,0
10.38,211,219.188952,219.188952,-8.18895162,0
10.395,206,219.052495,219.052495,-13.0524953,0
10.41,198,218.916062,218.916062,-20.9160617,0
10.425,202,218.779651,218.779651,-16.779651,0
10.44,206,218.643263,218.643263,-12.6432632,0
10.455,209,218.506898,218.506898,-9.50689844,0
10.47,196,218.370557,218.370557,-22.3705568,0
10.485,193,218.234238,218.234238,-25.2342383,0
10.5,206,218.097943,218.097943,-12.0979431,0
10.515,216,217.961671,217.961671,-1.96167121,0
10.53,232,217.825423,217.825423,14.1745773,0
10.545,219,217.689198,217.689198,1.31080228,0
10.56,205,217.552996,217.552996,-12.5529963,0
10.575,202,217.416818,217.416818,-15.4168185,0
10.59,188,217.280664,217.280664,-29.2806644,0
10.605,178,217.144534,217.144534,-39.144534,0
10.62,187,217.008428,217.008428,-30.0084276,0
10.635,182,216.872345,216.872345,-34.8723451,0
10.65,207,216.736287,216.736287,-9.73628658,0
10.665,200,216.600252,216.600252,-16.6002522,0
10.68,210,216.464242,216.464242,-6.46424193,0
10.695,205,216.328256,216.328256,-11.3282559,0
10.71,192,216.192294,216.192294,-24.1922942,0
10.725,218,216.056357,216.056357,1.94364305,0
10.74,197,215.920444,215.920444,-18.9204441,0
10.755,204,215.784556,215.784556,-11.7845558,0
10.77,207,215.648692,215.648692,-8.64869218,0
10.785,204,215.512853,215.512853,-11.5128532,0
10.8,175,215.377039,215.377039,-40.377039,0
10.815,200,215.24125,215.24125,-15.2412496,0
10.83,216,215.105485,215.105485,0.894514801,0
10.845,181,214.969746,214.969746,-33.9697457,0
10.86,205,214.834031,214.834031,-9.83403136,0
10.875,198,214.698342,214.698342,-16.6983421,0
10.89,200,214.562678,214.562678,-14.5626781,0
10.905,208,214.427039,214.427039,-6.42703936,0
10.92,210,214.291426,214.291426,-4.29142598,0
10.935,192,214.155838,214.155838,-22.155838,0
10.95,182,214.020276,214.020276,-32.0202756,0
10.965,180,213.884739,213.884739,-33.8847388,0
10.98,203,213.749228,213.749228,-10.7492276,0
10.995,207,213.613742,213.613742,-6.61374217,0
11.01,223,213.478283,213.478283,9.52171746,0
11.025,202,213.342849,213.342849,-11.3428488,0
11.04,214,213.207441,213.207441,0.792559012,0
11.055,211,213.072059,213.072059,-2.07205922,0
11.07,206,212.936704,212.936704,-6.93670355,0
11.085,229,212.801374,212.801374,16.1986259,0
11.1,233,212.666071,212.666071,20.3339292,0
11.115,219,212.530794,212.530794,6.46920611,0
11.13,215,212.395543,212.395543,2.60445664,0
11.145,200,212.260319,212.260319,-12.2603193,0
11.16,181,212.125122,212.125122,-31.1251218,0
11.175,204,211.989951,211.989951,-7.98995086,0
11.19,199,211.854807,211.854807,-12.8548066,0
11.205,205,211.719689,211.719689,-6.71968917,0
11.22,206,211.584599,211.584599,-5.58459854,0
11.235,197,211.449535,211.449535,-14.4495348,0
11.25,193,211.314498,211.314498,-18.314498,0
11.265,222,211.179488,211.179488,10.8205117,0
11.28,203,211.044506,211.044506,-8.04450574,0
11.295,221,210.90955,210.90955,10.0904497,0
11.31,209,210.774622,210.774622,-1.7746222,0
11.325,191,210.639721,210.639721,-19.6397214,0
11.34,190,210.504848,210.504848,-20.504848,0
11.355,206,210.370002,210.370002,-4.37000208,0
11.37,218,210.235184,210.235184,7.76481629,0
11.385,187,210.100393,210.100393,-23.100393,0
11.4,204,209.96563,209.96563,-5.96562991,0
11.415,184,209.830895,209.830895,-25.8308946,0
11.43,175,209.696187,209.696187,-34.6961872,0
11.445,207,209.561508,209.561508,-2.56150762,0
11.46,215,209.426856,209.426856,5.57314395,0
11.475,235,209.292233,209.292233,25.7077675,0
11.49,231,209.157637,209.157637,21.8423629,0
11.505,203,209.02307,209.02307,-6.02306992,0
11.52,197,208.888531,208.888531,-11.888531,0
11.535,205,208.75402,208.75402,-3.75402036,0
11.55,198,208.619538,208.619538,-10.6195381,0
11.565,191,208.485084,208.485084,-17.4850844,0
11.58,182,208.350659,208.350659,-26.3506592,0
11.595,184,208.216263,208.216263,-24.2162626,0
11.61,202,208.081895,208.081895,-6.08189472,0
11.625,210,207.947556,207.947556,2.05244443,0
11.64,196,207.813245,207.813245,-11.8132452,0
11.655,198,207.678964,207.678964,-9.67896381,0
11.67,213,207.544711,207.544711,5.45528865,0
11.685,187,207.410488,207.410488,-20.4104879,0
11.7,210,207.276294,207.276294,2.72370642,0
11.715,193,207.142128,207.142128,-14.1421284,0
11.73,196,207.007993,207.007993,-11.0079925,0
11.745,192,206.873886,206.873886,-14.8738859,0
11.76,197,206.739809,206.739809,-9.73980868,0
11.775,191,206.605761,206.605761,-15.6057609,0
11.79,209,206.471743,206.471743,2.52825735,0
11.805,209,206.337754,206.337754,2.66224601,0
11.82,210,206.203795,206.203795,3.79620502,0
11.835,183,206.069866,206.069866,-23.0698657,0
11.85,192,205.935966,205.935966,-13.9359662,0
11.865,206,205.802097,205.802097,0.197903419,0
11.88,216,205.668257,205.668257,10.3317431,0
11.895,197,205.534447,205.534447,-8.5344472,0
11.91,198,205.400668,205.400668,-7.40066758,0
11.925,210,205.266918,205.266918,4.73308191,0
11.94,184,205.133199,205.133199,-21.1331988,0
11.955,212,204.99951,204.99951,7.00049019,0
11.97,197,204.865851,204.865851,-7.86585115,0
11.985,214,204.732223,204.732223,9.2677771,0
12,178,204.598625,204.598625,-26.5986251,0
12.015,197,204.465058,204.465058,-7.46505789,0
12.03,191,204.331521,204.331521,-13.3315213,0
12.045,193,204.198015,204.198015,-11.1980153,0
12.06,189,204.06454,204.06454,-15.0645402,0
12.075,212,203.931096,203.931096,8.0689042,0
12.09,207,203.797682,203.797682,3.20231768,0
12.105,180,203.6643,203.6643,-23.6642998,0
12.12,177,203.530948,203.530948,-26.5309483,0
12.135,210,203.397628,203.397628,6.60237215,0
12.15,187,203.264339,203.264339,-16.2643386,0
12.165,202,203.131081,203.131081,-1.13108053,0
12.18,202,202.997854,202.997854,-0.99785376,0
12.195,216,202.864658,202.864658,13.1353417,0
12.21,195,202.731494,202.731494,-7.73149436,0
12.225,198,202.598362,202.598362,-4.59836185,0
12.24,206,202.465261,202.465261,3.5347391,0
12.255,190,202.332192,202.332192,-12.3321916,0
12.27,191,202.199154,202.199154,-11.1991539,0
12.285,202,202.066148,202.066148,-0.0661480332,0
12.3,173,201.933174,201.933174,-28.933174,0
12.315,191,201.800232,201.800232,-10.8002318,0
12.33,188,201.667322,201.667322,-13.6673215,0
12.345,184,201.534443,201.534443,-17.5344433,0
12.36,200,201.401597,201.401597,-1.40159718,0
12.375,203,201.268783,201.268783,1.7312168,0
12.39,213,201.136001,201.136001,11.8639986,0
12.405,210,201.003252,201.003252,8.99674806,0
12.42,197,200.870535,200.870535,-3.87053479,0
12.435,207,200.73785,200.73785,6.26214994,0
12.45,205,200.605198,200.605198,4.3948022,0
12.465,204,200.472578,200.472578,3.52742192,0
12.48,198,200.339991,200.339991,-2.33999097,0
12.495,195,200.207437,200.207437,-5.20743654,0
12.51,187,200.074915,200.074915,-13.0749148,0
12.525,202,199.942426,199.942426,2.05757405,0
12.54,198,199.80997,199.80997,-1.80996992,0
12.555,190,199.677547,199.677547,-9.67754682,0
12.57,194,199.545157,199.545157,-5.54515672,0
12.585,196,199.4128,199.4128,-3.41279968,0
12.6,200,199.280476,199.280476,0.719524232,0
12.615,199,199.148185,199.148185,-0.148185045,0
12.63,191,199.015928,199.015928,-8.01592758,0
12.645,187,198.883703,198.883703,-11.8837034,0
12.66,191,198.751513,198.751513,-7.75151266,0
12.675,193,198.619355,198.619355,-5.61935534,0
12.69,192,198.487232,198.487232,-6.48723154,0
12.705,213,198.355141,198.355141,14.6448587,0
12.72,200,198.223085,198.223085,1.77691529,0
12.735,196,198.091062,198.091062,-2.09106182,0
12.75,201,197.959073,197.959073,3.0409273,0
12.765,202,197.827117,197.827117,4.1728826,0
12.78,219,197.695196,197.695196,21.304804,0
12.795,203,197.563309,197.563309,5.43669144,0
12.81,230,197.431455,197.431455,32.5685449,0
12.825,205,197.299636,197.299636,7.7003642,0
12.84,184,197.167851,197.167851,-13.1678506,0
12.855,174,197.0361,197.0361,-23.0360996,0
12.87,176,196.904383,196.904383,-20.9043829,0
12.885,191,196.772701,196.772701,-5.77270054,0
12.9,191,196.641053,196.641053,-5.64105257,0
12.915,191,196.509439,196.509439,-5.50943906,0
12.93,192,196.37786,196.37786,-4.37786007,0
12.945,183,196.246316,196.246316,-13.2463157,0
12.96,197,196.114806,196.114806,0.885194087,0
12.975,187,195.983331,195.983331,-8.98333087,0
12.99,169,195.851891,195.851891,-26.8518906,0
13.005,205,195.720485,195.720485,9.27951482,0
13.02,200,195.589115,195.589115,4.41088536,0
13.035,188,195.457779,195.457779,-7.45777907,0
13.05,169,195.326479,195.326479,-26.3264785,0
13.065,164,195.195213,195.195213,-31.1952131,0
13.08,179,195.063983,195.063983,-16.0639827,0
13.095,181,194.932788,194.932788,-13.9327876,0
13.11,172,194.801628,194.801628,-22.8016278,0
13.125,216,194.670503,194.670503,21.3294967,0
13.14,199,194.539414,194.539414,4.46058583,0
13.155,194,194.408361,194.408361,-0.408360505,0
13.17,194,194.277342,194.277342,-0.27734236,0
13.185,210,194.14636,194.14636,15.8536402,0
13.2,177,194.015413,194.015413,-17.0154129,0
13.215,209,193.884502,193.884502,15.1154984,0
13.23,189,193.753626,193.753626,-4.75362616,0
13.245,212,193.622787,193.622787,18.3772135,0
13.26,188,193.491983,193.491983,-5.49198274,0
13.275,178,193.361215,193.361215,-15.3612149,0
13.29,201,193.230483,193.230483,7.76951691,0
13.305,204,193.099787,193.099787,10.9002127,0
13.32,178,192.969128,192.969128,-14.9691277,0
13.335,189,192.838504,192.838504,-3.83850425,0
13.35,196,192.707917,192.707917,3.29208295,0
13.365,191,192.577366,192.577366,-1.57736615,0
13.38,177,192.446852,192.446852,-15.4468516,0
13.395,197,192.316374,192.316374,4.68362649,0
13.41,163,192.185932,192.185932,-29.1859319,0
13.425,173,192.055527,192.055527,-19.0555268,0
13.44,172,191.925158,191.925158,-19.9251583,0
13.455,172,191.794827,191.794827,-19.7948265,0
13.47,168,191.664531,191.664531,-23.6645315,0
13.485,182,191.534273,191.534273,-9.53427317,0
13.5,191,191.404052,191.404052,-0.404051716,0
13.515,180,191.273867,191.273867,-11.2738672,0
13.53,178,191.14372,191.14372,-13.1437196,0
13.545,182,191.013609,191.013609,-9.01360902,0
13.56,167,190.883536,190.883536,-23.8835355,0
13.575,160,190.753499,190.753499,-30.7534992,0
13.59,187,190.6235,190.6235,-3.62350006,0
13.605,194,190.493538,190.493538,3.50646182,0
13.62,192,190.363614,190.363614,1.63638638,0
13.635,201,190.233726,190.233726,10.7662736,0
13.65,191,190.103877,190.103877,0.896123323,0
13.665,179,189.974064,189.974064,-10.9740644,0
13.68,185,189.84429,189.84429,-4.84428971,0
13.695,191,189.714553,189.714553,1.28544739,0
13.71,206,189.584853,189.584853,16.4151468,0
13.725,195,189.455191,189.455191,5.54480852,0
13.74,167,189.325568,189.325568,-22.3255676,0
13.755,158,189.195981,189.195981,-31.1959815,0
13.77,176,189.066433,189.066433,-13.0664333,0
13.785,178,188.936923,188.936923,-10.9369231,0
13.8,187,188.807451,188.807451,-1.80745091,0
13.815,187,188.678017,188.678017,-1.67801679,0
13.83,181,188.548621,188.548621,-7.5486208,0
13.845,175,188.419263,188.419263,-13.419263,0
13.86,173,188.289943,188.289943,-15.2899435,0
13.875,179,188.160662,188.160662,-9.16066221,0
13.89,187,188.031419,188.031419,-1.03141933,0
13.905,177,187.902215,187.902215,-10.9022149,0
13.92,179,187.773049,187.773049,-8.77304889,0
13.935,174,187.643921,187.643921,-13.6439214,0
13.95,180,187.514833,187.514833,-7.51483258,0
13.965,179,187.385782,187.385782,-8.38578237,0
13.98,180,187.256771,187.256771,-7.25677086,0
13.995,199,187.127798,187.127798,11.8722019,0
14.01,198,186.998864,186.998864,11.0011358,0
14.025,200,186.869969,186.869969,13.1300308,0
14.04,163,186.741113,186.741113,-23.741113,0
14.055,164,186.612296,186.612296,-22.6122959,0
14.07,180,186.483518,186.483518,-6.48351783,0
14.085,180,186.354779,186.354779,-6.35477885,0
14.1,184,186.226079,186.226079,-2.22607902,0
14.115,193,186.097418,186.097418,6.90258158,0
14.13,172,185.968797,185.968797,-13.9687971,0
14.145,181,185.840215,185.840215,-4.84021506,0
14.16,189,185.711672,185.711672,3.28832757,0
14.175,170,185.583169,185.583169,-15.5831692,0
14.19,177,185.454706,185.454706,-8.45470554,0
14.205,172,185.326281,185.326281,-13.3262814,0
14.22,174,185.197897,185.197897,-11.1978968,0
14.235,163,185.069552,185.069552,-22.0695519,0
14.25,165,184.941247,184.941247,-19.9412468,0
14.265,182,184.812981,184.812981,-2.81298138,0
14.28,150,184.684756,184.684756,-34.6847558,0
14.295,166,184.55657,184.55657,-18.5565701,0
14.31,180,184.428424,184.428424,-4.42842435,0
14.325,175,184.300319,184.300319,-9.30031859,0
14.34,199,184.172253,184.172253,14.8277471,0
14.355,203,184.044227,184.044227,18.9557727,0
14.37,187,183.916242,183.916242,3.08375821,0
14.385,184,183.788297,183.788297,0.211703457,0
14.4,200,183.660392,183.660392,16.3396084,0
14.415,180,183.532527,183.532527,-3.53252689,0
14.43,191,183.404703,183.404703,7.5952974,0
14.445,178,183.276919,183.276919,-5.27691874,0
14.46,195,183.149175,183.149175,11.8508246,0
14.475,176,183.021473,183.021473,-7.02147253,0
14.49,168,182.89381,182.89381,-14.8938103,0
14.505,168,182.766189,182.766189,-14.7661887,0
14.52,176,182.638608,182.638608,-6.63860777,0
14.535,194,182.511068,182.511068,11.4889324,0
14.55,173,182.383568,182.383568,-9.38356828,0
14.565,184,182.25611,182.25611,1.7438902,0
14.58,179,182.128692,182.128692,-3.12869223,0
14.595,170,182.001316,182.001316,-12.0013156,0
14.61,169,181.87398,181.87398,-12.8739801,0
14.625,180,181.746686,181.746686,-1.74668556,0
14.64,161,181.619432,181.619432,-20.6194322,0
14.655,180,181.49222,181.49222,-1.49222,0
14.67,184,181.365049,181.365049,2.63495096,0
14.685,168,181.237919,181.237919,-13.2379194,0
14.7,170,181.110831,181.110831,-11.1108311,0
14.715,173,180.983784,180.983784,-7.98378412,0
14.73,174,180.856779,180.856779,-6.85677864,0
14.745,153,180.729815,180.729815,-27.7298147,0
14.76,166,180.602892,180.602892,-14.6028922,0
14.775,159,180.476011,180.476011,-21.4760114,0
14.79,163,180.349172,180.349172,-17.3491722,0
14.805,177,180.222375,180.222375,-3.22237477,0
14.82,183,180.095619,180.095619,2.90438092,0
14.835,203,179.968905,179.968905,23.0310948,0
14.85,190,179.842233,179.842233,10.1577668,0
14.865,215,179.715603,179.715603,35.2843969,0
14.88,195,179.589015,179.589015,15.410985,0
14.895,175,179.462469,179.462469,-4.46246887,0
14.91,178,179.335965,179.335965,-1.33596485,0
14.925,188,179.209503,179.209503,8.79049705,0
14.94,164,179.083083,179.083083,-15.0830832,0
14.955,173,178.956706,178.956706,-5.95670575,0
14.97,178,178.830371,178.830371,-0.830370544,0
14.985,175,178.704078,178.704078,-3.70407767,0
15,185,178.577827,178.577827,6.42217281,0
15.015,176,178.451619,178.451619,-2.45161914,0
15.03,172,178.325454,178.325454,-6.32545358,0
15.045,164,178.199331,178.199331,-14.1993306,0
15.06,186,178.07325,178.07325,7.92674987,0
15.075,173,177.947212,177.947212,-4.94721234,0
15.09,172,177.821217,177.821217,-5.82121724,0
15.105,170,177.695265,177.695265,-7.69526489,0
15.12,172,177.569355,177.569355,-5.56935533,0
15.135,173,177.443489,177.443489,-4.44348861,0
15.15,161,177.317665,177.317665,-16.3176648,0
15.165,165,177.191884,177.191884,-12.1918839,0
15.18,167,177.066146,177.066146,-10.066146,0
15.195,174,176.940451,176.940451,-2.94045121,0
15.21,172,176.814799,176.814799,-4.81479947,0
15.225,178,176.689191,176.689191,1.31080912,0
15.24,181,176.563625,176.563625,4.4363745,0
15.255,165,176.438103,176.438103,-11.4381034,0
15.27,174,176.312625,176.312625,-2.31262451,0
15.285,162,176.187189,176.187189,-14.187189,0
15.3,184,176.061797,176.061797,7.93820308,0
15.315,185,175.936448,175.936448,9.06355173,0
15.33,174,175.811143,175.811143,-1.81114311,0
15.345,174,175.685882,175.685882,-1.68588151,0
15.36,177,175.560663,175.560663,1.43933651,0
15.375,191,175.435489,175.435489,15.5645109,0
15.39,179,175.310358,175.310358,3.68964154,0
15.405,166,175.185272,175.185272,-9.18527153,0
15.42,170,175.060228,175.060228,-5.0602284,0
15.435,155,174.935229,174.935229,-19.9352291,0
15.45,172,174.810274,174.810274,-2.81027372,0
15.465,187,174.685362,174.685362,12.3146377,0
15.48,171,174.560495,174.560495,-3.5604948,0
15.495,169,174.435671,174.435671,-5.43567137,0
15.51,168,174.310892,174.310892,-6.31089203,0
15.525,160,174.186157,174.186157,-14.1861568,0
15.54,161,174.061466,174.061466,-13.0614658,0
15.555,192,173.936819,173.936819,18.063181,0
15.57,166,173.812217,173.812217,-7.81221652,0
15.585,185,173.687658,173.687658,11.3123416,0
15.6,193,173.563145,173.563145,19.4368554,0
15.615,171,173.438675,173.438675,-2.43867519,0
15.63,173,173.31425,173.31425,-0.314250299,0
15.645,169,173.18987,173.18987,-4.18986993,0
15.66,177,173.065534,173.065534,3.93446587,0
15.675,152,172.941243,172.941243,-20.941243,0
15.69,172,172.816996,172.816996,-0.816996444,0
15.705,162,172.692795,172.692795,-10.6927946,0
15.72,179,172.568638,172.568638,6.43136239,0
15.735,183,172.444525,172.444525,10.5554746,0
15.75,174,172.320458,172.320458,1.67954198,0
15.765,169,172.196436,172.196436,-3.19643556,0
15.78,168,172.072458,172.072458,-4.07245805,0
15.795,178,171.948526,171.948526,6.05147446,0
15.81,189,171.824638,171.824638,17.1753619,0
15.825,185,171.700796,171.700796,13.2992043,0
15.84,181,171.576998,171.576998,9.42300152,0
15.855,161,171.453246,171.453246,-10.4532464,0
15.87,169,171.32954,171.32954,-2.32953964,0
15.885,193,171.205878,171.205878,21.7941219,0
15.9,161,171.082262,171.082262,-10.0822619,0
15.915,155,170.958691,170.958691,-15.9586911,0
15.93,201,170.835166,170.835166,30.1648343,0
15.945,175,170.711686,170.711686,4.28831422,0
15.96,172,170.588251,170.588251,1.41174864,0
15.975,175,170.464863,170.464863,4.53513749,0
15.99,183,170.341519,170.341519,12.6584807,0
16.005,184,170.218222,170.218222,13.7817783,0
16.02,170,170.09497,170.09497,-0.0949697898,0
16.035,157,169.971764,169.971764,-12.9717636,0
16.05,163,169.848603,169.848603,-6.84860329,0
16.065,190,169.725489,169.725489,20.2745112,0
16.08,167,169.60242,169.60242,-2.60242015,0
16.095,166,169.479397,169.479397,-3.47939745,0
16.11,164,169.356421,169.356421,-5.35642073,0
16.125,164,169.23349,169.23349,-5.23349002,0
16.14,148,169.110605,169.110605,-21.1106054,0
16.155,162,168.987767,168.987767,-6.98776686,0
16.17,173,168.864974,168.864974,4.1350255,0
16.185,184,168.742228,168.742228,15.2577717,0
16.2,179,168.619528,168.619528,10.3804716,0
16.215,163,168.496875,168.496875,-5.49687479,0
16.23,166,168.374268,168.374268,-2.37426751,0
16.245,163,168.251707,168.251707,-5.25170661,0
16.26,170,168.129192,168.129192,1.87080787,0
16.275,169,168.006724,168.006724,0.993275867,0
16.29,162,167.884303,167.884303,-5.88430265,0
16.305,154,167.761928,167.761928,-13.7619277,0
16.32,164,167.639599,167.639599,-3.63959942,0
16.335,163,167.517318,167.517318,-4.51731776,0
16.35,157,167.395083,167.395083,-10.3950828,0
16.365,166,167.272895,167.272895,-1.27289457,0
16.38,164,167.150753,167.150753,-3.15075313,0
16.395,160,167.028659,167.028659,-7.02865852,0
16.41,168,166.906611,166.906611,1.09338922,0
16.425,162,166.78461,166.78461,-4.78460996,0
16.44,167,166.662656,166.662656,0.337343894,0
16.455,158,166.540749,166.540749,-8.54074925,0
16.47,160,166.418889,166.418889,-6.41888945,0
16.485,157,166.297077,166.297077,-9.29707674,0
16.5,165,166.175311,166.175311,-1.17531117,0
16.515,172,166.053593,166.053593,5.94640722,0
16.53,168,165.931922,165.931922,2.06807839,0
16.545,162,165.810298,165.810298,-3.81029771,0
16.56,184,165.688721,165.688721,18.3112789,0
16.575,164,165.567192,165.567192,-1.56719188,0
16.59,198,165.44571,165.44571,32.55429,0
16.605,169,165.324276,165.324276,3.67572435,0
16.62,187,165.202889,165.202889,21.7971113,0
16.635,185,165.081549,165.081549,19.9184506,0
16.65,198,164.960258,164.960258,33.0397425,0
16.665,162,164.839013,164.839013,-2.83901333,0
16.68,151,164.717817,164.717817,-13.7178168,0
16.695,163,164.596668,164.596668,-1.59666794,0
16.71,183,164.475567,164.475567,18.5244332,0
16.725,177,164.354514,164.354514,12.6454865,0
16.74,181,164.233508,164.233508,16.766492,0
16.755,183,164.11255,164.11255,18.8874496,0
16.77,167,163.991641,163.991641,3.00835934,0
16.785,176,163.870779,163.870779,12.1292211,0
16.8,190,163.749965,163.749965,26.2500349,0
16.815,188,163.629199,163.629199,24.3708006,0
16.83,178,163.508482,163.508482,14.4915183,0
16.845,168,163.387812,163.387812,4.61218778,0
16.86,190,163.267191,163.267191,26.7328091,0
16.875,196,163.146618,163.146618,32.8533823,0
16.89,184,163.026093,163.026093,20.9739072,0
16.905,187,162.905616,162.905616,24.0943838,0
16.92,182,162.785188,162.785188,19.2148121,0
16.935,186,162.664808,162.664808,23.3351921,0
16.95,169,162.544476,162.544476,6.45552356,0
16.965,162,162.424193,162.424193,-0.424193387,0
16.98,189,162.303959,162.303959,26.6960412,0
16.995,154,162.183773,162.183773,-8.18377281,0
17.01,158,162.063635,162.063635,-4.06363538,0
